soc_code,occ_title,emp_2024,emp_2034,pct_chg_2024_2034,openings_2024_2034,median_wage_2024,education_2024,emp_2021,emp_2031,pct_chg_2021_2031,openings_2021_2031,bls_merge,revision_pp,aioe_felten,gpts_dv_rating_alpha,gpts_dv_rating_beta,gpts_dv_rating_gamma,gpts_human_rating_alpha,gpts_human_rating_beta,gpts_human_rating_gamma,aei_observed_exposure,n_onet_tasks,mean_task_importance,aei_claude_usage_share,gpts_task_alpha_mean,gpts_task_beta_mean,gpts_task_gamma_mean,kmeans_cluster,kmeans_silhouette,gmm_cluster,gmm_max_prob,gmm_prob_0,gmm_prob_1,gmm_prob_2,gmm_prob_3,gmm_prob_4,gmm_prob_5,gmm_prob_6,ward_cluster,dbscan_cluster,dbscan_noise,pca1,pca2,feat_ai_exposure,feat_llm_exposure,feat_log_claude_usage,feat_aioe_felten,feat_growth_pre,feat_log_employment,feat_log_wage,feat_n_onet_tasks,feat_mean_task_importance
33-9091,Crossing guards and flaggers,91.4,94.7,3.6,18.0,37700.0,No formal educational credential,85.1,92.9,9.2,20.0,both_vintages,-5.6,-0.5699511,0.0526315789473684,0.1052631578947368,0.1578947368421052,0.0,0.2631578947368421,0.5263157894736842,0.0,12.0,4.285833333333334,0.0029785258556585,0.0833333333333333,0.125,0.1666666666666666,1,0.4251975620493874,2,0.9999979057147577,9.134294767157981e-07,1.4005950762124052e-07,0.9999979057147577,4.560829865222146e-29,1.3988448615829539e-08,1.0268078093457668e-06,4.172871101903246e-42,1,0,False,-1.33881201372659,0.45136167791465315,0.0,0.2631578947368421,0.002974098836005279,-0.5699511,9.2,4.531523645819793,10.537415373436103,12.0,4.285833333333334
33-9092,"Lifeguards, ski patrol, and other recreational protective service workers",149.7,158.4,5.8,42.7,33720.0,No formal educational credential,120.8,140.7,16.4,36.2,both_vintages,-10.599999999999998,-0.4718385,0.08,0.08,0.08,0.08,0.16,0.24,0.0,15.0,4.101333333333333,0.0020541557625231,0.0666666666666666,0.0666666666666666,0.0666666666666666,1,0.3990502576343797,2,0.9999830927719485,7.676096856823428e-06,2.2979760087769202e-10,0.9999830927719485,8.121452397763203e-32,2.435568779592823e-09,9.228465828238244e-06,1.0099449796344607e-18,1,0,False,-1.2774421373296656,1.2114630025911595,0.0,0.16,0.0020520488693392394,-0.4718385,16.4,4.946629964120343,10.425846412115792,15.0,4.101333333333333
33-9093,Transportation security screeners,50.1,47.1,-6.0,4.7,63360.0,High school diploma or equivalent,51.6,50.9,-1.4,4.6,both_vintages,-4.6,-0.5068558,0.0,0.26,0.52,0.04,0.23,0.42,0.0,26.0,4.3076923076923075,0.0062651750756956,0.0,0.2692307692307692,0.5384615384615384,1,0.4237912899386885,2,0.9998665240705544,1.0279120031694627e-05,2.990692861998399e-06,0.9998665240705544,8.002074403733011e-23,5.961657624985424e-10,0.00012020552038609334,3.498276050037783e-180,1,0,False,-1.071340772806924,-0.19102371641963867,0.0,0.23,0.006245630457488699,-0.5068558,-1.4,3.929862923556477,11.056588026488308,26.0,4.3076923076923075
33-9094,School bus monitors,71.4,69.5,-2.7,12.6,34980.0,High school diploma or equivalent,53.5,57.1,6.7,11.6,both_vintages,-9.4,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1944444444444444,0.3888888888888888,,18.0,,0.0,0.1764705882352941,0.1764705882352941,0.1764705882352941,1,0.4118554531213755,6,0.8978580267535234,2.314426040315402e-06,4.607746415433034e-08,0.10213940061396438,7.766695370240785e-31,5.5458609533097945e-09,2.0658314697027748e-07,0.8978580267535234,1,0,False,-1.1093680046318635,0.4628211661548134,0.0,0.1944444444444444,0.0,-0.1260282,6.7,4.044804116661965,10.462531748572593,18.0,4.019375
33-9099,"Protective service workers, all other",84.0,86.1,2.5,23.3,41600.0,High school diploma or equivalent,101.3,107.2,5.8,27.9,both_vintages,-3.3,0.0764088,0.0975609756097561,0.3780487804878049,0.6585365853658537,0.1463414634146341,0.3414634146341463,0.5365853658536586,0.0571,21.0,4.3100000000000005,0.0222875900233761,0.0952380952380952,0.3809523809523809,0.6666666666666666,1,0.3059744653128128,5,0.996339169542268,0.002755403055207829,0.00019115500644908254,0.0,2.971989160597021e-20,0.0007142723960747109,0.996339169542268,0.0,1,0,False,-0.5087235329683201,0.2882677677094693,0.0571,0.3414634146341463,0.022042851436266574,0.0764088,5.8,4.674696248636701,10.635855446249355,21.0,4.3100000000000005
35-1011,Chefs and head cooks,197.3,211.3,7.1,24.4,60990.0,High school diploma or equivalent,152.8,176.3,15.4,24.3,both_vintages,-8.3,-0.2676433,0.0952380952380952,0.2619047619047618,0.4285714285714285,0.1428571428571428,0.2619047619047618,0.3809523809523809,0.0,21.0,3.985238095238095,0.0192063563795912,0.0952380952380952,0.2619047619047619,0.4285714285714285,1,0.29397679444212904,2,0.9998202507404139,5.804274117231877e-05,9.569742365762258e-08,0.9998202507404139,7.398110639161172e-16,3.135315244583697e-07,0.00012129728946503227,0.0,2,0,False,-0.311573788746118,0.9377125282536828,0.0,0.2619047619047618,0.019024242452490722,-0.2676433,15.4,5.172187089403825,11.018465195290503,21.0,3.985238095238095
35-1012,First-line supervisors of food preparation and serving workers,1215.0,1288.0,6.0,183.9,42010.0,High school diploma or equivalent,1093.1,1238.7,13.3,196.7,both_vintages,-7.300000000000001,-0.2575492,0.2222222222222222,0.5111111111111112,0.8,0.0444444444444444,0.2555555555555555,0.4666666666666667,0.0564,26.0,4.010769230769231,0.0032866492200369,0.1923076923076923,0.5,0.8076923076923077,1,0.24150286620047995,5,0.998389011675819,0.0014421385549225076,4.3934182714492255e-05,0.0,1.333635862369311e-16,0.00012491558654395462,0.998389011675819,0.0,1,0,False,-0.2520423376494542,2.0337449985357625,0.0564,0.2555555555555555,0.0032812599935918806,-0.2575492,13.3,7.121817721560154,10.645662964163428,26.0,4.010769230769231
35-2011,"Cooks, fast food",669.5,579.2,-13.5,82.1,30160.0,No formal educational credential,792.3,723.2,-8.7,109.4,both_vintages,-4.800000000000001,-0.7131837,0.0,0.0,0.0,0.0,0.0263157894736842,0.0526315789473684,0.0,19.0,4.5405263157894735,0.0249579925146563,0.0,0.0,0.0,1,0.3639983042792739,2,0.999988040027914,1.0093956683986921e-05,7.052273012735927e-08,0.999988040027914,2.7163427462832674e-42,1.5395371786893303e-08,1.7800972996146884e-06,0.0,1,0,False,-2.3035126938173662,1.0656213781306456,0.0,0.0263157894736842,0.024651628838018556,-0.7131837,-8.7,6.583685809077966,10.314271822121892,19.0,4.5405263157894735
35-2012,"Cooks, institution and cafeteria",466.1,475.4,2.0,69.7,36450.0,No formal educational credential,410.1,436.0,6.3,67.5,both_vintages,-4.3,-0.6360813,0.0344827586206896,0.1206896551724137,0.2068965517241379,0.0344827586206896,0.0862068965517241,0.1379310344827586,0.0,17.0,4.3623529411764705,0.0036974803725416,0.0588235294117647,0.1764705882352941,0.2941176470588235,1,0.42957442791894684,2,0.999849482442983,1.0990715038476507e-06,1.5234743746589502e-08,0.999849482442983,1.8743037015670464e-34,2.0356814589001497e-09,0.00014940121508801623,1.939814392108559e-61,1,0,False,-1.7296494471632875,1.2509389353818015,0.0,0.0862068965517241,0.0036906614952633156,-0.6360813,6.3,6.077642243349034,10.503696737436805,17.0,4.3623529411764705
35-2013,"Cooks, private household",34.2,36.0,5.1,5.3,44530.0,Postsecondary nondegree award,41.4,40.7,-1.7,6.2,both_vintages,6.8,-0.7867444,0.16,0.24,0.32,0.16,0.28,0.4,0.0,13.0,4.083846153846154,0.0062651750756955,0.1538461538461538,0.2307692307692307,0.3076923076923077,1,0.44074964540185324,2,0.9999950763059795,1.2853039754748021e-06,1.891666867730852e-06,0.9999950763059795,6.350433394666e-27,9.59206953437917e-09,1.7371311078145022e-06,3.4924911475450716e-181,1,0,False,-1.3072136092140685,-0.2002197668896126,0.0,0.28,0.006245630457488599,-0.7867444,-1.7,3.7062280924485496,10.703918398315748,13.0,4.083846153846154
35-2014,"Cooks, restaurant",1460.2,1677.2,14.9,250.7,36830.0,No formal educational credential,1255.6,1715.6,36.6,274.0,both_vintages,-21.700000000000003,-0.7418264,0.027027027027027,0.0945945945945946,0.1621621621621621,0.081081081081081,0.1216216216216216,0.1621621621621621,0.0116,20.0,4.257,0.084631217415954,0.05,0.125,0.2,1,0.21841884865644468,0,0.9999963685821223,0.9999963685821223,2.2491794640408197e-21,0.0,6.206500776880049e-25,3.631417878718328e-06,3.7204891758120486e-34,0.0,1,-1,True,-0.843353138264817,3.07411239976743,0.0116,0.1216216216216216,0.08124003743358792,-0.7418264,36.6,7.447518152642726,10.51406800943911,20.0,4.257
35-2015,"Cooks, short order",151.1,142.7,-5.6,20.6,35620.0,No formal educational credential,129.8,131.1,1.0,20.1,both_vintages,-6.6,-0.5933817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.344545454545455,0.0047245582538032,0.0,0.0,0.0,1,0.47094988908653956,2,0.9999007190409989,1.0941429069178203e-05,3.35595747271824e-08,0.9999007190409989,3.027453598733907e-42,2.2805795280703586e-10,8.830574229919972e-05,4.133364175980976e-101,1,0,False,-2.164845445929204,0.4987399863189144,0.0,0.0,0.00471343255736161,-0.5933817,1.0,4.875960390769654,10.480662556843653,11.0,4.344545454545455
35-2021,Food preparation workers,902.7,871.8,-3.4,148.0,34220.0,No formal educational credential,817.4,835.1,2.2,145.8,both_vintages,-5.6,-1.226416,0.0185185185185185,0.037037037037037,0.0555555555555555,0.0,0.0462962962962962,0.0925925925925925,0.0,31.0,4.230645161290322,0.0222875900233762,0.032258064516129,0.0483870967741935,0.064516129032258,1,0.40786401651367216,2,0.998926539290331,1.3720042777092643e-05,4.671934972265484e-07,0.998926539290331,1.1102521355357027e-36,2.727348239480971e-10,0.0010592732006600395,0.0,1,0,False,-1.8263587227531253,2.062044097300806,0.0,0.0462962962962962,0.022042851436266674,-1.226416,2.2,6.727551478159183,10.440565547446184,31.0,4.230645161290322
35-3011,Bartenders,756.7,801.5,5.9,129.6,33530.0,No formal educational credential,514.0,606.0,17.9,105.3,both_vintages,-11.999999999999998,-0.6159883,0.1111111111111111,0.1944444444444444,0.2777777777777778,0.0833333333333333,0.1388888888888889,0.1944444444444444,0.0,20.0,4.277,0.0157142915833018,0.1,0.2,0.3,1,0.3609045007624544,2,0.9998227075690573,2.2837736561938954e-06,2.670221764059603e-12,0.9998227075690573,6.038051353493151e-32,2.9239274374239466e-09,0.00017500573068870916,0.0,1,0,False,-1.3272180074899984,1.9507060137179257,0.0,0.1388888888888889,0.015592100538051743,-0.6159883,17.9,6.406879986069314,10.420195839460273,20.0,4.277
35-3023,Fast food and counter workers,3796.0,4029.2,6.1,904.3,30480.0,No formal educational credential,3195.6,3438.8,7.6,741.4,both_vintages,-1.5,,0.063048245614035,0.0970394736842105,0.1310307017543859,0.0893640350877192,0.1154057017543859,0.1414473684210526,0.0,46.0,4.075,0.0114005644820034,0.0652173913043478,0.0978260869565217,0.1304347826086956,1,0.23361014582531267,2,0.9967075636207438,3.689384221945131e-05,1.3349208903903543e-08,0.9967075636207438,5.870864476800322e-25,1.185267746757109e-09,0.0032555280025602785,0.0,1,0,False,-0.7116261093299485,3.026329669068448,0.0,0.1154057017543859,0.011336067783031617,-0.1260282,7.6,8.14287785230029,10.324826009800583,46.0,4.075
35-3031,Waiters and waitresses,2329.7,2313.5,-0.7,456.7,33760.0,No formal educational credential,1904.4,2101.4,10.3,425.8,both_vintages,-11.0,-0.9481003,0.0816326530612244,0.183673469387755,0.2857142857142857,0.2040816326530612,0.2244897959183673,0.2448979591836734,0.0,25.0,4.341600000000001,0.0084220386263448,0.08,0.18,0.28,1,0.3239415419411618,2,0.9999994336778373,1.150002869093769e-08,5.908059905981916e-09,0.9999994336778373,2.2137946711931724e-29,9.011512584886694e-09,5.399025614036909e-07,0.0,1,0,False,-1.2828113977837343,2.289251889720502,0.0,0.2244897959183673,0.008386771136785121,-0.9481003,10.3,7.650359068254675,10.427031948709894,25.0,4.341600000000001
35-3041,"Food servers, nonrestaurant",277.2,285.3,3.0,48.0,34460.0,No formal educational credential,247.5,264.8,7.0,42.4,both_vintages,-4.0,-0.7270206,0.074074074074074,0.1296296296296296,0.1851851851851851,0.0,0.1111111111111111,0.2222222222222222,0.0,14.0,4.506428571428572,0.0067787140163264,0.0714285714285714,0.1428571428571428,0.2142857142857142,1,0.42237981339716213,2,0.9999591643848966,9.161482858984826e-07,4.265390184099012e-09,0.9999591643848966,3.0647088349261694e-38,3.351659614067409e-10,3.991486626138993e-05,7.381312483169416e-209,1,0,False,-1.9484994737244579,0.9509670273359706,0.0,0.1111111111111111,0.006755841838923225,-0.7270206,7.0,5.578974824062853,10.44755451008192,14.0,4.506428571428572
35-9011,Dining room and cafeteria attendants and bartender helpers,527.4,560.6,6.3,99.6,32670.0,No formal educational credential,355.2,415.1,16.9,76.1,both_vintages,-10.599999999999998,-1.927078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.17,0.0,0.0,0.0,0.0,1,0.40757483024163954,6,0.9855550128536605,9.489066187619038e-09,2.5533320073655674e-13,0.01444435530645076,1.916269782948503e-48,1.2058400458492731e-15,6.223505660731105e-07,0.9855550128536605,1,0,False,-2.2440123432768515,2.407245156234899,0.0,0.0,0.0,-1.927078,16.9,6.028519455058993,10.394212504595115,23.0,4.17
35-9021,Dishwashers,477.7,478.6,0.2,76.8,33670.0,No formal educational credential,398.2,437.6,9.9,74.8,both_vintages,-9.7,-1.738612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.873076923076923,0.0,0.0,0.0,0.0,1,0.4087297378488008,6,0.9977542256858317,9.83074849538207e-10,8.118354244658333e-12,0.0022453334225431346,3.8898896093669517e-45,7.237851073890449e-16,4.3990043107340964e-07,0.9977542256858317,1,0,False,-2.076826997423806,2.0278585398991456,0.0,0.0,0.0,-1.738612,9.9,6.081305251107771,10.42436251215512,13.0,3.873076923076923
35-9031,"Hosts and hostesses, restaurant, lounge, and coffee shop",429.9,423.5,-1.5,107.7,30380.0,No formal educational credential,347.7,400.3,15.1,95.2,both_vintages,-16.6,-0.0565477,0.0571428571428571,0.2285714285714285,0.3999999999999999,0.1999999999999999,0.3285714285714285,0.4571428571428571,0.0734,20.0,4.093,0.0095518242957326,0.05,0.225,0.4,1,0.24237803541237507,5,0.9992573199152837,0.0006451397586208629,7.846854257922166e-06,0.0,3.626946654355171e-21,8.969347183732676e-05,0.9992573199152837,0.0,1,0,False,-0.3627993839490605,1.5429170212738728,0.0734,0.3285714285714285,0.009506494051128196,-0.0565477,15.1,5.992214265998528,10.321539776149764,20.0,4.093
37-1011,First-line supervisors of housekeeping and janitorial workers,269.8,276.4,2.5,33.0,47520.0,High school diploma or equivalent,253.0,266.7,5.4,31.1,both_vintages,-2.9000000000000004,-0.5854128,0.1632653061224489,0.2653061224489795,0.3673469387755101,0.0816326530612244,0.2551020408163265,0.4285714285714285,0.0436,26.0,4.137307692307692,0.0586461470200361,0.1538461538461538,0.2692307692307692,0.3846153846153846,1,0.37219220122154617,0,0.8899077922054688,0.8899077922054688,0.10914811370413624,0.0,2.2086370054070103e-17,0.000944094089373193,1.0214436725307853e-12,0.0,1,0,False,-0.6267029889744087,1.0617703577803117,0.0436,0.2551020408163265,0.05699087199118651,-0.5854128,5.4,5.586124431187969,10.768905954036526,26.0,4.137307692307692
37-1012,"First-line supervisors of landscaping, lawn service, and groundskeeping workers",224.7,230.0,2.3,23.2,56170.0,High school diploma or equivalent,217.6,224.7,3.3,23.6,both_vintages,-1.0,-0.5548871,0.1454545454545454,0.3545454545454545,0.5636363636363636,0.0727272727272727,0.2454545454545454,0.4181818181818181,0.1083,28.0,3.858571428571429,0.0700467115020397,0.1428571428571428,0.3571428571428571,0.5714285714285714,1,0.25153831883858435,1,0.7664534706334335,0.23106285301706853,0.7664534706334335,0.0,2.4435437358532513e-13,0.0024836763492530863,2.5214499422893256e-32,0.0,1,0,False,-0.06399812644303299,1.024548854326961,0.1083,0.2454545454545454,0.06770230313031932,-0.5548871,3.3,5.414766179191283,10.936138085526478,28.0,3.858571428571429
37-2011,"Janitors and cleaners, except maids and housekeeping cleaners",2447.7,2495.5,2.0,351.3,35930.0,No formal educational credential,2298.4,2383.9,3.7,335.5,both_vintages,-1.7000000000000002,-1.436201,0.0,0.0,0.0,0.0,0.0277777777777777,0.0555555555555555,0.0,21.0,3.6966666666666663,0.0,0.0,0.0,0.0,1,0.311516965819671,6,0.9942778023404979,4.544868653347537e-11,6.862622287604871e-11,0.005721023075216269,1.4839207529284269e-36,1.5070467267987907e-13,1.1744700602389732e-06,0.9942778023404979,1,0,False,-1.5000795711827715,2.6574211347375636,0.0,0.0277777777777777,0.0,-1.436201,3.7,7.776493080996745,10.489327880107565,21.0,3.6966666666666663
37-2012,Maids and housekeeping cleaners,1356.8,1362.8,0.4,193.5,34660.0,No formal educational credential,1237.4,1353.8,9.4,193.5,both_vintages,-9.0,-1.480657,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0,20.0,3.994,0.0,0.0,0.0,0.0,1,0.38041794564639947,6,0.9934805001593879,3.154070927812672e-10,8.06333793350268e-11,0.006519321887055358,3.381498292109177e-38,2.2912923012544247e-13,1.7755728675690156e-07,0.9934805001593879,1,0,False,-1.7257480777752972,2.4338196222089423,0.0,0.0588235294117647,0.0,-1.480657,9.4,7.210670732074507,10.453341563269596,20.0,3.994
37-2021,Pest control workers,102.4,107.5,4.9,13.4,44730.0,High school diploma or equivalent,90.6,96.7,6.8,13.3,both_vintages,-1.8999999999999997,-0.7255374,0.1666666666666666,0.25,0.3333333333333333,0.0833333333333333,0.2291666666666666,0.375,0.046,13.0,3.896153846153846,0.0020541557625231,0.1538461538461538,0.2307692307692307,0.3076923076923077,1,0.394553926371149,5,0.9948955778914693,0.003870566519040198,0.0012316147633854306,0.0,4.41266501525602e-22,2.2408261045279726e-06,0.9948955778914693,0.0,1,0,False,-0.8966966859244673,0.6008355945302526,0.046,0.2291666666666666,0.0020520488693392394,-0.7255374,6.8,4.571613402459248,10.708399696426893,13.0,3.896153846153846
37-3011,Landscaping and groundskeeping workers,1192.5,1235.0,3.6,158.2,38090.0,No formal educational credential,1191.6,1248.5,4.8,164.5,both_vintages,-1.1999999999999995,-1.824293,0.0,0.024390243902439,0.048780487804878,0.0,0.024390243902439,0.048780487804878,0.0,26.0,3.5384615384615383,0.0022595713387754,0.0,0.0192307692307692,0.0384615384615384,1,0.2983262389383994,2,0.9995488535636801,4.082034336968859e-09,1.1716445497519446e-09,0.9995488535636801,6.429557020942359e-37,2.469870658329083e-13,0.0004511411823939758,7.439408869517945e-22,1,0,False,-1.4851570933831837,2.7323477468775668,0.0,0.024390243902439,0.002257022346489021,-1.824293,4.8,7.129698109719828,10.54770705947265,26.0,3.5384615384615383
37-3012,"Pesticide handlers, sprayers, and applicators, vegetation",29.6,30.7,3.8,4.1,45200.0,High school diploma or equivalent,27.6,29.2,5.8,3.8,both_vintages,-2.0,-0.8847935,0.0,0.0555555555555555,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0,10.0,4.029,0.0,0.0,0.05,0.1,1,0.5028883505669923,6,0.9985348290519612,8.682672113321906e-08,4.5705039974063014e-10,0.001464996317622384,1.2850902169820254e-39,1.3520259850401055e-13,8.73465094422477e-08,0.9985348290519612,1,0,False,-1.8046578306599395,0.09587224629608289,0.0,0.0555555555555555,0.0,-0.8847935,5.8,3.374168709274236,10.718852365820323,10.0,4.029
37-3013,Tree trimmers and pruners,60.1,62.1,3.3,7.4,50430.0,High school diploma or equivalent,63.7,65.9,3.4,9.1,both_vintages,-0.1,-1.727035,0.048780487804878,0.0609756097560975,0.073170731707317,0.0,0.0609756097560975,0.1219512195121951,0.0,24.0,3.813333333333333,0.0122222267870128,0.0416666666666666,0.0625,0.0833333333333333,1,0.4524291591083136,2,0.9982723892468963,4.833572059893691e-06,2.1401496265255677e-07,0.9982723892468963,1.3310225946900161e-34,1.2304550274446097e-12,0.0017225631648507883,0.0,1,0,False,-1.6907537575219276,0.9990565261872664,0.0,0.0609756097560975,0.012148138445319919,-1.727035,3.4,4.188138441508461,10.828341515070772,24.0,3.813333333333333
39-1013,First-line supervisors of gambling services workers,32.5,33.1,2.0,3.3,61590.0,High school diploma or equivalent,26.4,30.4,15.0,3.8,both_vintages,-13.0,,0.3076923076923077,0.4326923076923077,0.5576923076923077,0.173076923076923,0.3365384615384615,0.5,0.0,30.0,4.26,0.0230065445402594,0.3,0.45,0.6,1,0.28740221800916477,2,0.9990920975666558,0.0008309153828852146,6.767219331726037e-09,0.9990920975666558,3.960611760217455e-17,2.631266650207375e-07,7.671715657456599e-05,0.0,1,0,False,-0.35117667369173733,0.15330960976415875,0.0,0.3365384615384615,0.022745884349084217,-0.1260282,15.0,3.414442608412176,11.02825479868109,30.0,4.26
39-1014,"First-line supervisors of entertainment and recreation workers, except gambling services",123.3,131.1,6.3,13.4,46900.0,High school diploma or equivalent,97.6,112.0,14.8,14.2,both_vintages,-8.5,,0.1578947368421052,0.3684210526315789,0.5789473684210527,0.2631578947368421,0.3421052631578947,0.4210526315789473,0.0443,19.0,,0.0160224149476805,0.1578947368421052,0.3684210526315789,0.5789473684210527,1,0.263303526920493,5,0.9931807934251219,0.006693025871555735,2.923630872075596e-05,0.0,9.191908453476353e-16,9.694439460070637e-05,0.9931807934251219,0.0,2,0,False,-0.20384713456721845,0.7341438013068912,0.0443,0.3421052631578947,0.01589541086930721,-0.1260282,14.8,4.718498871295094,10.75577295443437,19.0,4.019375
39-1022,First-line supervisors of personal service workers,149.1,159.1,6.7,16.3,47080.0,High school diploma or equivalent,156.5,176.8,13.0,22.3,both_vintages,-6.3,,0.1034482758620689,0.4137931034482758,0.7241379310344828,0.2413793103448275,0.3620689655172414,0.4827586206896551,0.0407,17.0,4.08,0.0072922529569571,0.1176470588235294,0.4411764705882353,0.7647058823529411,1,0.2651026062168816,5,0.9961830994461034,0.0031784171203254647,0.00021048792596554128,0.0,1.24132794578639e-14,0.00042799550759333734,0.9961830994461034,0.0,2,0,False,-0.24470240329298432,0.744928090914337,0.0407,0.3620689655172414,0.007265793037446547,-0.1260282,13.0,5.175019150203543,10.759603561374213,17.0,4.08
39-2011,Animal trainers,47.3,49.8,5.1,7.1,38750.0,High school diploma or equivalent,52.9,67.2,27.1,10.6,both_vintages,-22.0,-0.9167759,0.0689655172413793,0.1034482758620689,0.1379310344827586,0.1379310344827586,0.1379310344827586,0.1379310344827586,0.0,15.0,4.217333333333333,0.0015406168218923,0.0666666666666666,0.1,0.1333333333333333,1,0.36211017722639477,2,0.9999855136159502,1.2824051470307342e-05,1.615066252509161e-16,0.9999855136159502,1.2442118742487483e-34,8.580518826833362e-11,1.6606140932211574e-06,1.6326808242342144e-09,1,0,False,-1.4703313154371591,1.2724534693102523,0.0,0.1379310344827586,0.001539431289274483,-0.9167759,27.1,4.207673247529104,10.564886034781493,15.0,4.217333333333333
39-2021,Animal caretakers,392.1,439.6,12.1,74.6,33470.0,High school diploma or equivalent,290.7,377.6,29.9,70.4,both_vintages,-17.799999999999997,-0.8890408,0.1818181818181818,0.2727272727272727,0.3636363636363636,0.1515151515151515,0.1818181818181818,0.2121212121212121,0.0,22.0,4.084090909090909,0.0034920647962893,0.1363636363636363,0.2272727272727272,0.3181818181818182,1,0.2889301684560463,2,0.999993617550951,3.5055753676221195e-06,2.802931115588004e-18,0.999993617550951,2.062017087032023e-30,1.1913526914996629e-10,2.8767545462436264e-06,1.3716703432211877e-55,1,0,False,-1.053369912805881,2.4042856582328556,0.0,0.1818181818181818,0.003485981695626198,-0.8890408,29.9,5.933835434271345,10.418404794205372,22.0,4.084090909090909
39-3011,Gambling dealers,88.7,88.1,-0.6,14.1,33280.0,High school diploma or equivalent,68.5,81.6,19.2,14.1,both_vintages,-19.8,0.0605832,0.1351351351351351,0.1351351351351351,0.1351351351351351,0.1081081081081081,0.1486486486486486,0.1891891891891892,0.0,21.0,4.567142857142857,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,1,0.33737403157115137,6,0.9817551336136716,5.1961087565784256e-08,3.732108745862452e-19,0.01824481059812667,8.902483277685872e-39,6.339547457419112e-10,3.193159458567616e-09,0.9817551336136716,1,0,False,-1.4232842582883194,0.8189914929554274,0.0,0.1486486486486486,0.0,0.0605832,19.2,4.401829261970061,10.412711894935144,21.0,4.567142857142857
39-3012,Gambling and sports book writers and runners,8.2,7.7,-6.1,1.2,30460.0,High school diploma or equivalent,8.0,8.1,0.9,1.4,both_vintages,-7.0,0.4652752,0.2307692307692307,0.2692307692307693,0.3076923076923077,0.0769230769230769,0.2307692307692307,0.3846153846153846,0.0,18.0,4.351111111111111,0.0,0.2777777777777778,0.3055555555555556,0.3333333333333333,1,0.33668918696649247,6,0.627196073523399,1.538975345610244e-06,2.2218526358804754e-09,0.3728019991451602,8.734242321512112e-41,3.800105687828277e-07,6.123673736462966e-09,0.627196073523399,1,0,False,-1.3883662576663416,-0.8576906266388121,0.0,0.2307692307692307,0.0,0.4652752,0.9,2.0918640616783932,10.324169626449153,18.0,4.351111111111111
39-3021,Motion picture projectionists,2.0,2.0,-3.7,0.5,38180.0,No formal educational credential,2.0,2.8,40.3,0.7,both_vintages,-44.0,-0.3786598,0.0909090909090909,0.1818181818181818,0.2727272727272727,0.0,0.0757575757575757,0.1515151515151515,0.0,17.0,4.003529411764706,0.0,0.1176470588235294,0.2058823529411764,0.2941176470588235,1,0.22296636207483003,6,0.9958137294615033,7.074362424217528e-09,7.850534963289938e-35,0.004186263464130981,1.6996557357611154e-48,3.6067217707008e-15,4.102335609963207e-20,0.9958137294615033,1,-1,True,-1.2517482535820161,0.5408683993146078,0.0,0.0757575757575757,0.0,-0.3786598,40.3,1.0296194171811581,10.550067097279738,17.0,4.003529411764706
39-3031,"Ushers, lobby attendants, and ticket takers",121.7,123.1,1.2,30.8,31150.0,No formal educational credential,63.2,88.8,40.5,24.1,both_vintages,-39.3,-0.2420959,0.1142857142857142,0.1428571428571428,0.1714285714285714,0.1428571428571428,0.1999999999999999,0.2571428571428571,0.0,23.0,3.8317391304347823,0.0153034604307975,0.1304347826086956,0.1521739130434782,0.1739130434782608,1,0.17582449093273853,2,0.9999879757779748,1.2023939479672077e-05,2.1421980162332998e-29,0.9999879757779748,8.856299330954526e-30,1.6810423769572937e-13,2.8237689718382923e-10,0.0,1,-1,True,-0.46791714796829065,2.2327125591734096,0.0,0.1999999999999999,0.015187543603283291,-0.2420959,40.5,4.486386649998124,10.3465695242156,23.0,3.8317391304347823
39-3091,Amusement and recreation attendants,392.3,405.5,3.4,102.4,30490.0,No formal educational credential,286.5,324.9,13.4,84.8,both_vintages,-10.0,-0.5246153,0.1923076923076923,0.2115384615384615,0.2307692307692307,0.3076923076923077,0.3653846153846154,0.4230769230769231,0.0619,17.0,3.5011764705882356,0.0183846940745822,0.1764705882352941,0.2058823529411764,0.2352941176470588,1,0.1442925441044474,5,0.9969946981842144,0.00045126285762606903,0.0025540291768356657,0.0,8.192690692644802e-20,9.781323094769633e-09,0.9969946981842144,0.0,2,-1,True,-0.05503653757793501,1.7909635339738623,0.0619,0.3653846153846154,0.01821773876337877,-0.5246153,13.4,5.783517442675055,10.3251540399823,17.0,3.5011764705882356
