soc_code,occ_title,revision_pp,revision_resid,pandemic_sensitive,soc_major
47-5011,"Derrick operators, oil and gas",-16.4,-8.770900619531863,False,47
47-5012,"Rotary drill operators, oil and gas",-17.400000000000002,-9.491594587419241,False,47
47-5013,"Service unit operators, oil and gas",-17.1,-9.231495449149616,False,47
47-5022,"Excavating and loading machine and dragline operators, surface mining",-0.3,0.5459528863044063,False,47
47-5023,"Earth drillers, except oil and gas",-6.199999999999999,-1.6831678345011039,False,47
47-5032,"Explosives workers, ordnance handling experts, and blasters",-2.4,-0.9156333260095955,False,47
47-5041,Continuous mining machine operators,-1.0,0.5242675357207793,False,47
47-5043,"Roof bolters, mining",-12.700000000000005,-20.392831523995824,False,47
47-5044,"Loading and moving machine operators, underground mining",-4.5,-10.716499639971948,False,47
47-5049,"Underground mining machine operators, all other",-0.8999999999999995,-2.088991061944712,False,47
47-5051,"Rock splitters, quarry",0.2000000000000001,2.7616899407105264,False,47
47-5071,"Roustabouts, oil and gas",-20.5,-10.436948053978996,False,47
47-5081,Helpers--extraction workers,-17.2,-10.129512683757111,False,47
47-5099,"Extraction workers, all other",-8.9,-3.9043574937366063,False,47
49-1011,"First-line supervisors of mechanics, installers, and repairers",-0.5,1.822284770328277,False,49
49-2011,"Computer, automated teller, and office machine repairers",2.7,2.1494227257412857,False,49
49-2021,"Radio, cellular, and tower equipment installers and repairers",3.0,6.120302004935775,False,49
49-2022,"Telecommunications equipment installers and repairers, except line installers",-12.3,-8.182176451804853,False,49
49-2091,Avionics technicians,3.1,6.0207976962839,False,49
49-2092,"Electric motor, power tool, and related repairers",-0.5,1.9419873555194016,False,49
49-2093,"Electrical and electronics installers and repairers, transportation equipment",2.6,4.882383908597902,False,49
49-2094,"Electrical and electronics repairers, commercial and industrial equipment",-3.0,-1.2363272938969714,False,49
49-2095,"Electrical and electronics repairers, powerhouse, substation, and relay",10.5,9.390810661516037,False,49
49-2096,"Electronic equipment installers and repairers, motor vehicles",9.8,1.349052103127061,False,49
49-2097,Audiovisual equipment installers and repairers,9.2,9.048431343045033,False,49
49-2098,Security and fire alarm systems installers,5.7,8.4611942493624,False,49
49-3011,Aircraft mechanics and service technicians,-2.1,1.219806313587649,False,49
49-3021,Automotive body and related repairers,-1.1999999999999995,0.8030778764852784,False,49
49-3022,Automotive glass installers and repairers,-0.8000000000000003,1.8414916641712762,False,49
49-3023,Automotive service technicians and mechanics,2.8000000000000003,4.24446581226003,False,49
49-3031,Bus and truck mechanics and diesel engine specialists,-1.9,0.7015908024409012,False,49
49-3041,Farm equipment mechanics and service technicians,0.3000000000000007,5.455245953184894,False,49
49-3042,"Mobile heavy equipment mechanics, except engines",-1.7999999999999998,2.1183192395432724,False,49
49-3043,Rail car repairers,-0.9000000000000004,1.4621856320586515,False,49
49-3051,Motorboat mechanics and service technicians,-2.3000000000000007,1.8976252716558957,False,49
49-3052,Motorcycle mechanics,1.0,3.601590802440901,False,49
49-3053,Outdoor power equipment and other small engine mechanics,-0.6000000000000001,1.5227804616764025,False,49
49-3091,Bicycle repairers,-7.5,-4.5393014419857245,False,49
49-3092,Recreational vehicle service technicians,-0.6999999999999993,5.053758879140517,False,49
49-3093,Tire repairers and changers,2.6,4.722780461676402,False,49
49-9011,Mechanical door repairers,0.0,5.434551985297517,False,49
49-9012,"Control and valve installers and repairers, except mechanical door",0.6000000000000001,1.7651597801474055,False,49
49-9021,"Heating, air conditioning, and refrigeration mechanics and installers",3.0,5.9207976962839,False,49
49-9031,Home appliance repairers,1.3,2.7045649505296545,False,49
49-9041,Industrial machinery mechanics,-0.2999999999999971,7.129595071816263,False,49
49-9043,"Maintenance workers, machinery",-10.6,-6.601879036995978,False,49
49-9044,Millwrights,-5.2,-2.239301441985725,False,49
49-9045,"Refractory materials repairers, except brickmasons",3.3000000000000007,-3.8741203215009428,False,49
49-9051,Electrical power-line installers and repairers,3.3999999999999995,5.5626813234067765,False,49
49-9052,Telecommunications line installers and repairers,-12.3,-7.743266972770731,False,49
49-9061,Camera and photographic equipment repairers,-19.9,-17.098904888907224,False,49
49-9062,Medical equipment repairers,-4.1,3.569000242198511,False,49
49-9063,Musical instrument repairers and tuners,8.5,6.552892565178165,False,49
49-9064,Watch and clock repairers,23.6,14.630340900632188,False,49
49-9069,"Precision instrument and equipment repairers, all other",-0.5,1.3833752912941533,False,49
49-9071,"Maintenance and repair workers, general",-1.2000000000000002,1.6808968345535251,False,49
49-9081,Wind turbine service technicians,5.600000000000001,24.161935494590853,False,49
49-9091,"Coin, vending, and amusement machine servicers and repairers",-7.800000000000001,-4.95900402717685,False,49
49-9092,Commercial divers,-6.199999999999999,0.5512804223998895,False,49
49-9094,Locksmiths and safe repairers,6.5,1.4805262119392992,False,49
49-9095,Manufactured building and mobile home installers,26.200000000000003,18.985978816768686,False,49
49-9096,Riggers,-0.7999999999999998,1.6818882172497767,False,49
49-9097,Signal and track switch repairers,-2.0,0.36218563205865184,False,49
49-9098,"Helpers--installation, maintenance, and repair workers",-1.5,0.9020864937890267,False,49
49-9099,"Installation, maintenance, and repair workers, all other",-0.8000000000000003,1.3626813234067772,False,49
51-1011,First-line supervisors of production and operating workers,-0.7,0.943970120911904,False,51
51-2011,"Aircraft structure, surfaces, rigging, and systems assemblers",4.899999999999999,-1.9549134276579458,False,51
51-2021,"Coil winders, tapers, and finishers",11.599999999999998,5.343599498297676,False,51
51-2028,"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers",2.3999999999999995,4.1636727061030285,False,51
51-2031,Engine and other machine assemblers,-8.900000000000002,-12.882051383070957,False,51
51-2041,Structural metal fabricators and fitters,-0.5,-5.9184824053644505,False,51
51-2051,Fiberglass laminators and fabricators,3.5,4.665159780147405,False,51
51-2061,Timing device assemblers and adjusters,0.8000000000000007,-5.616003948623822,False,51
51-2090,Miscellaneous assemblers and fabricators,7.0,5.052892565178165,False,51
51-3011,Bakers,-2.5,1.6178235481951466,False,51
51-3021,Butchers and meat cutters,4.3,3.86912531093241,False,51
51-3022,"Meat, poultry, and fish cutters and trimmers",4.2,5.604564950529655,False,51
51-3023,Slaughterers and meat packers,4.0,4.167638236888033,False,51
51-3091,"Food and tobacco roasting, baking, and drying machine operators and tenders",-1.6,0.16367270610302853,False,51
51-3092,Food batchmakers,1.4000000000000004,4.4804011432054,False,51
51-3093,Food cooking machine operators and tenders,1.4,1.966646854191782,False,51
51-3099,"Food processing workers, all other",5.1,6.06565547149553,False,51
51-4021,"Extruding and drawing machine setters, operators, and tenders, metal and plastic",0.5,1.6651597801474054,False,51
51-4022,"Forging machine setters, operators, and tenders, metal and plastic",-0.5999999999999979,-7.016003948623821,False,51
51-4023,"Rolling machine setters, operators, and tenders, metal and plastic",2.6,-0.8633401805760812,False,51
51-4031,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",-4.9,-6.88700829655221,False,51
51-4032,"Drilling and boring machine tool setters, operators, and tenders, metal and plastic",-1.0,-7.535706533814947,False,51
51-4033,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",-3.1999999999999997,-5.825422084238209,False,51
51-4034,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic",-4.5,-7.245124669429333,False,51
51-4035,"Milling and planing machine setters, operators, and tenders, metal and plastic",3.299999999999999,-2.876598778241574,False,51
51-4041,Machinists,-2.4,-0.5565255704362215,False,51
51-4051,Metal-refining furnace operators and tenders,4.1000000000000005,2.4321985972907894,False,51
51-4052,"Pourers and casters, metal",7.8,3.698246031737921,False,51
51-4061,"Model makers, metal and plastic",-11.1,-13.047107434821836,False,51
51-4062,"Patternmakers, metal and plastic",-14.2,-17.384034148463456,False,51
51-4071,Foundry mold and coremakers,-14.8,-18.34314190403683,False,51
51-4072,"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic",-3.2,-2.5535514223474682,False,51
51-4081,"Multiple machine tool setters, operators, and tenders, metal and plastic",-3.3,-1.296922123514722,False,51
51-4111,Tool and die makers,-4.4,-6.067801402709211,False,51
51-4121,"Welders, cutters, solderers, and brazers",0.6000000000000001,2.1242675357207794,False,51
51-4122,"Welding, soldering, and brazing machine setters, operators, and tenders",-1.0999999999999996,-3.366314328664834,False,51
51-4191,"Heat treating equipment setters, operators, and tenders, metal and plastic",-3.0,-6.024430701541958,False,51
51-4192,"Layout workers, metal and plastic",4.6,1.4957675749972927,False,51
51-4193,"Plating machine setters, operators, and tenders, metal and plastic",-3.1999999999999997,-6.463835871924206,False,51
51-4194,"Tool grinders, filers, and sharpeners",0.1000000000000005,-2.166314328664834,False,51
51-4199,"Metal workers and plastic workers, all other",-2.4000000000000004,-4.347107434821836,False,51
51-5111,Prepress technicians and workers,8.1,-0.07164186476031631,False,51
51-5112,Printing press operators,7.4,2.101220179826676,False,51
51-5113,Print binding and finishing workers,8.7,-0.3095599610981896,False,51
51-6011,Laundry and dry-cleaning workers,-6.5,-0.8659437060506079,False,51
51-6021,"Pressers, textile, garment, and related materials",-3.9,-6.844628978081207,False,51
51-6031,Sewing machine operators,-2.5,-4.925917775586335,False,51
51-6041,Shoe and leather workers and repairers,1.2999999999999998,0.1509097997856621,False,51
51-6042,Shoe machine operators and tenders,3.5,1.5129917034477898,False,51
51-6051,"Sewers, hand",-6.0,-5.513154869268968,False,51
51-6052,"Tailors, dressmakers, and custom sewers",-5.7,-4.335335911200721,False,51
51-6061,Textile bleaching and dyeing machine operators and tenders,4.5,-0.4396720645999519,False,51
51-6062,"Textile cutting machine setters, operators, and tenders",0.5,-3.4820513830709543,False,51
51-6063,"Textile knitting and weaving machine setters, operators, and tenders",3.9,-1.239176373251825,False,51
